,actual,x,y,w,h,fg,t_x,t_y,t_w,t_h
1197,21.0,0.0,0.0,798.0,135.0,0.0,,,,
1198,21.0,358.0,551.0,163.0,50.0,0.0,,,,
1199,21.0,714.0,590.0,10.0,26.0,0.0,,,,
1200,21.0,300.0,261.0,38.0,7.0,0.0,,,,
1201,21.0,261.0,30.0,79.0,41.0,0.0,,,,
1202,21.0,829.0,222.0,139.0,52.0,0.0,,,,
1203,21.0,280.0,143.0,306.0,194.0,0.0,,,,
1204,21.0,180.0,803.0,20.0,23.0,0.0,,,,
1205,21.0,438.0,329.0,126.0,88.0,0.0,,,,
1206,21.0,612.0,322.0,37.0,68.0,0.0,,,,
1207,21.0,455.0,0.0,86.0,65.0,0.0,,,,
1208,21.0,333.0,691.0,227.0,140.0,0.0,,,,
1209,21.0,865.0,5.0,11.0,18.0,0.0,,,,
1210,21.0,0.0,0.0,479.0,165.0,0.0,,,,
1211,21.0,346.0,416.0,104.0,181.0,0.0,,,,
1212,21.0,288.0,198.0,133.0,139.0,0.0,,,,
1213,21.0,124.0,35.0,176.0,229.0,0.0,,,,
1214,21.0,0.0,53.0,53.0,24.0,0.0,,,,
1215,21.0,0.0,0.0,338.0,120.0,0.0,,,,
1216,21.0,868.0,211.0,47.0,38.0,0.0,,,,
1217,21.0,0.0,177.0,300.0,161.0,0.0,,,,
1218,21.0,889.0,669.0,111.0,125.0,0.0,,,,
1219,21.0,751.0,526.0,47.0,69.0,0.0,,,,
1220,21.0,490.0,598.0,247.0,233.0,0.0,,,,
1221,21.0,419.0,786.0,61.0,45.0,0.0,,,,
1222,21.0,184.0,383.0,32.0,42.0,0.0,,,,
1223,21.0,708.0,56.0,175.0,33.0,0.0,,,,
1224,21.0,626.0,653.0,223.0,162.0,0.0,,,,
1225,21.0,76.0,380.0,27.0,74.0,0.0,,,,
1226,21.0,751.0,748.0,33.0,68.0,0.0,,,,
1227,21.0,217.0,66.0,47.0,20.0,0.0,,,,
1228,21.0,883.0,392.0,5.0,37.0,0.0,,,,
1229,21.0,724.0,675.0,47.0,29.0,0.0,,,,
1230,21.0,802.0,0.0,94.0,44.0,0.0,,,,
1231,21.0,736.0,719.0,36.0,57.0,0.0,,,,
1232,21.0,894.0,101.0,89.0,104.0,0.0,,,,
1233,21.0,167.0,151.0,44.0,71.0,0.0,,,,
1234,21.0,228.0,514.0,42.0,48.0,0.0,,,,
1235,21.0,289.0,715.0,39.0,59.0,0.0,,,,
1236,21.0,714.0,613.0,147.0,218.0,0.0,,,,
1237,21.0,0.0,61.0,18.0,29.0,0.0,,,,
1238,21.0,814.0,662.0,18.0,22.0,0.0,,,,
1239,21.0,35.0,705.0,43.0,40.0,0.0,,,,
1240,21.0,590.0,705.0,22.0,29.0,0.0,,,,
1241,21.0,298.0,159.0,288.0,150.0,0.0,,,,
1242,21.0,833.0,349.0,84.0,76.0,0.0,,,,
1243,21.0,886.0,49.0,114.0,126.0,0.0,,,,
1244,21.0,335.0,754.0,37.0,66.0,0.0,,,,
1245,21.0,0.0,554.0,95.0,22.0,0.0,,,,
1246,21.0,209.0,483.0,120.0,219.0,0.0,,,,
1247,21.0,500.0,0.0,71.0,44.0,0.0,,,,
1248,21.0,111.0,194.0,76.0,75.0,0.0,,,,
1249,21.0,963.0,337.0,31.0,43.0,0.0,,,,
1250,21.0,337.0,401.0,46.0,24.0,0.0,,,,
1251,22.0,683.0,259.0,25.0,30.0,0.0,,,,
1252,22.0,681.0,254.0,25.0,28.0,0.0,,,,
1253,22.0,681.0,253.0,24.0,29.0,0.0,,,,
1254,22.0,681.0,266.0,25.0,16.0,0.0,,,,
1255,22.0,697.0,253.0,21.0,37.0,0.0,,,,
1256,22.0,681.0,254.0,27.0,28.0,0.0,,,,
1257,22.0,682.0,253.0,24.0,29.0,0.0,,,,
1258,22.0,681.0,255.0,25.0,27.0,0.0,,,,
1259,22.0,681.0,262.0,24.0,20.0,0.0,,,,
1260,22.0,681.0,266.0,28.0,24.0,0.0,,,,
1261,22.0,681.0,254.0,24.0,28.0,0.0,,,,
1262,22.0,679.0,265.0,30.0,31.0,0.0,,,,
1263,22.0,679.0,266.0,30.0,30.0,0.0,,,,
1264,22.0,681.0,260.0,24.0,22.0,0.0,,,,
1265,22.0,682.0,261.0,25.0,28.0,0.0,,,,
1266,22.0,681.0,266.0,24.0,16.0,0.0,,,,
1267,22.0,689.0,269.0,17.0,21.0,0.0,,,,
1268,22.0,694.0,267.0,15.0,26.0,0.0,,,,
1269,22.0,682.0,253.0,25.0,36.0,0.0,,,,
1270,22.0,681.0,260.0,25.0,22.0,0.0,,,,
1271,22.0,698.0,252.0,20.0,37.0,0.0,,,,
1272,22.0,681.0,255.0,24.0,27.0,0.0,,,,
1273,22.0,682.0,261.0,23.0,21.0,0.0,,,,
1274,22.0,689.0,271.0,19.0,18.0,0.0,,,,
1275,22.0,681.0,260.0,23.0,22.0,0.0,,,,
1276,22.0,694.0,267.0,24.0,32.0,0.0,,,,
1277,22.0,678.0,253.0,28.0,29.0,0.0,,,,
1278,22.0,683.0,259.0,23.0,23.0,0.0,,,,
1279,22.0,681.0,262.0,25.0,28.0,0.0,,,,
1280,22.0,697.0,252.0,21.0,47.0,0.0,,,,
1281,22.0,680.0,261.0,27.0,28.0,0.0,,,,
1282,22.0,683.0,259.0,22.0,23.0,0.0,,,,
1283,22.0,689.0,267.0,20.0,23.0,0.0,,,,
1284,22.0,689.0,271.0,18.0,18.0,0.0,,,,
1285,22.0,688.0,254.0,20.0,23.0,0.0,,,,
1286,22.0,680.0,261.0,25.0,27.0,0.0,,,,
1287,22.0,683.0,269.0,22.0,13.0,0.0,,,,
1288,22.0,0.0,370.0,35.0,56.0,0.0,,,,
1289,22.0,796.0,441.0,69.0,55.0,0.0,,,,
1290,22.0,488.0,336.0,95.0,75.0,0.0,,,,
1291,22.0,299.0,37.0,76.0,50.0,0.0,,,,
1292,22.0,330.0,280.0,140.0,89.0,0.0,,,,
1293,22.0,79.0,405.0,239.0,240.0,0.0,,,,
1294,22.0,209.0,34.0,352.0,325.0,0.0,,,,
1295,22.0,34.0,57.0,18.0,19.0,0.0,,,,
1296,22.0,0.0,367.0,129.0,267.0,0.0,,,,
1297,22.0,366.0,373.0,59.0,66.0,0.0,,,,
1298,22.0,697.0,459.0,38.0,73.0,0.0,,,,
1299,22.0,780.0,263.0,40.0,65.0,0.0,,,,
1300,22.0,624.0,252.0,191.0,158.0,0.0,,,,
1301,22.0,368.0,436.0,48.0,59.0,0.0,,,,
1302,22.0,577.0,381.0,30.0,32.0,0.0,,,,
1303,22.0,0.0,532.0,41.0,41.0,0.0,,,,
1304,22.0,317.0,153.0,48.0,30.0,0.0,,,,
1305,22.0,564.0,225.0,20.0,52.0,0.0,,,,
1306,22.0,725.0,147.0,44.0,27.0,0.0,,,,
1307,22.0,811.0,377.0,51.0,47.0,0.0,,,,
1308,22.0,260.0,432.0,38.0,35.0,0.0,,,,
1309,22.0,648.0,614.0,55.0,31.0,0.0,,,,
1310,22.0,570.0,225.0,136.0,129.0,0.0,,,,
1311,22.0,617.0,7.0,133.0,80.0,0.0,,,,
1312,22.0,636.0,429.0,86.0,66.0,0.0,,,,
1313,22.0,401.0,553.0,298.0,92.0,0.0,,,,
1314,22.0,905.0,562.0,40.0,53.0,0.0,,,,
1315,22.0,762.0,429.0,21.0,28.0,0.0,,,,
1316,22.0,10.0,170.0,66.0,30.0,0.0,,,,
1317,22.0,43.0,33.0,33.0,41.0,0.0,,,,
1318,22.0,658.0,250.0,60.0,70.0,0.0,,,,
1319,22.0,958.0,442.0,42.0,82.0,0.0,,,,
1320,22.0,237.0,396.0,16.0,17.0,0.0,,,,
1321,22.0,685.0,334.0,55.0,78.0,0.0,,,,
1322,22.0,768.0,319.0,230.0,91.0,0.0,,,,
1323,22.0,223.0,375.0,120.0,138.0,0.0,,,,
1324,22.0,672.0,27.0,328.0,159.0,0.0,,,,
1325,22.0,546.0,473.0,17.0,28.0,0.0,,,,
1326,22.0,856.0,238.0,86.0,98.0,0.0,,,,
1327,22.0,455.0,140.0,107.0,52.0,0.0,,,,
1328,22.0,305.0,588.0,67.0,57.0,0.0,,,,
1329,22.0,509.0,542.0,30.0,37.0,0.0,,,,
1330,22.0,34.0,33.0,70.0,49.0,0.0,,,,
1331,22.0,516.0,0.0,484.0,102.0,0.0,,,,
1332,22.0,171.0,226.0,63.0,98.0,0.0,,,,
1333,22.0,653.0,250.0,68.0,91.0,0.0,,,,
1334,22.0,0.0,67.0,525.0,382.0,0.0,,,,
1335,22.0,860.0,437.0,108.0,122.0,0.0,,,,
1336,22.0,429.0,305.0,129.0,59.0,0.0,,,,
1337,22.0,771.0,148.0,29.0,34.0,0.0,,,,
1338,24.0,825.0,446.0,41.0,47.0,1.0,0.009467455621301775,0.0,-0.713695814843359,-0.19703684705955363
1339,24.0,827.0,446.0,49.0,46.0,1.0,0.0023501762632197414,0.0,-0.9708536543404835,-0.16600995143892924
1340,24.0,832.0,446.0,34.0,46.0,1.0,0.004711425206124852,0.0,-0.4436066514756146,-0.16600995143892924
1341,24.0,843.0,452.0,48.0,40.0,1.0,-0.016147635524798153,-0.006355932203389831,-0.9411063109464314,0.03562390973072122
1342,24.0,827.0,446.0,42.0,46.0,1.0,0.00589622641509434,0.0,-0.7484612330040356,-0.16600995143892924
1343,24.0,831.0,450.0,57.0,41.0,1.0,-0.006984866123399301,-0.002127659574468085,-1.1890338243900171,0.0
1344,24.0,826.0,446.0,57.0,43.0,1.0,-0.00117096018735363,0.004282655246252677,-1.1890338243900171,-0.0687127500840142
1345,24.0,844.0,464.0,21.0,28.0,1.0,-0.00117096018735363,-0.01882845188284519,0.2515387669959644,0.5501970825604795
1346,24.0,831.0,448.0,50.0,43.0,1.0,-0.0035046728971962616,0.0,-1.0,-0.0687127500840142
1347,24.0,844.0,466.0,22.0,26.0,1.0,-0.0023391812865497076,-0.020876826722338204,0.18442457113742758,0.6571122864769915
1348,24.0,825.0,464.0,41.0,29.0,1.0,0.009467455621301775,-0.01882845188284519,-0.713695814843359,0.49957100949051153
1349,24.0,832.0,446.0,32.0,28.0,1.0,0.00589622641509434,0.01956521739130435,-0.3561438102252753,0.5501970825604795
1350,24.0,844.0,464.0,29.0,28.0,1.0,-0.005827505827505828,-0.01882845188284519,-0.2141248053528475,0.5501970825604795
1351,24.0,830.0,445.0,46.0,47.0,1.0,0.0,0.002136752136752137,-0.8797057662822882,-0.19703684705955363
1352,24.0,842.0,455.0,49.0,34.0,1.0,-0.015011547344110854,-0.006355932203389831,-0.9708536543404835,0.2700891633677442
1353,24.0,842.0,444.0,43.0,48.0,1.0,-0.011587485515643106,0.002136752136752137,-0.7824085649273732,-0.22741049610307254
1354,24.0,842.0,451.0,49.0,40.0,1.0,-0.015011547344110854,-0.004246284501061571,-0.9708536543404835,0.03562390973072122
1355,24.0,842.0,455.0,41.0,34.0,1.0,-0.010440835266821345,-0.006355932203389831,-0.713695814843359,0.2700891633677442
1356,24.0,842.0,451.0,53.0,40.0,1.0,-0.01728110599078341,-0.004246284501061571,-1.0840642647884744,0.03562390973072122
1357,24.0,844.0,465.0,29.0,27.0,1.0,-0.005827505827505828,-0.01882845188284519,-0.2141248053528475,0.6026645024546152
1358,24.0,841.0,452.0,35.0,40.0,1.0,-0.005827505827505828,-0.006355932203389831,-0.4854268271702417,0.03562390973072122
1359,24.0,842.0,459.0,43.0,33.0,1.0,-0.011587485515643106,-0.01263157894736842,-0.7824085649273732,0.3131578852596303
1360,24.0,792.0,419.0,103.0,75.0,0.0,,,,
1361,24.0,756.0,417.0,107.0,83.0,0.0,,,,
1362,24.0,779.0,457.0,159.0,43.0,0.0,,,,
1363,24.0,843.0,451.0,76.0,41.0,0.0,,,,
1364,24.0,831.0,445.0,60.0,47.0,0.0,,,,
1365,24.0,792.0,420.0,98.0,77.0,0.0,,,,
1366,24.0,815.0,458.0,96.0,42.0,0.0,,,,
1367,24.0,774.0,417.0,109.0,76.0,0.0,,,,
1368,24.0,809.0,459.0,42.0,35.0,0.0,,,,
1369,24.0,808.0,453.0,192.0,47.0,0.0,,,,
1370,24.0,764.0,442.0,175.0,58.0,0.0,,,,
1371,24.0,802.0,432.0,53.0,52.0,0.0,,,,
1372,24.0,829.0,420.0,61.0,72.0,0.0,,,,
1373,24.0,830.0,424.0,55.0,68.0,0.0,,,,
1374,24.0,825.0,464.0,26.0,29.0,0.0,,,,
1375,24.0,808.0,459.0,43.0,38.0,0.0,,,,
1376,24.0,808.0,447.0,103.0,53.0,0.0,,,,
1377,24.0,808.0,456.0,106.0,44.0,0.0,,,,
1378,24.0,847.0,416.0,46.0,55.0,0.0,,,,
1379,24.0,859.0,447.0,32.0,34.0,0.0,,,,
1380,24.0,815.0,458.0,36.0,35.0,0.0,,,,
1381,24.0,831.0,448.0,88.0,43.0,0.0,,,,
1382,24.0,791.0,469.0,148.0,31.0,0.0,,,,
1383,24.0,831.0,417.0,64.0,74.0,0.0,,,,
1384,24.0,764.0,436.0,157.0,64.0,0.0,,,,
1385,24.0,764.0,442.0,157.0,58.0,0.0,,,,
1386,24.0,860.0,447.0,18.0,33.0,0.0,,,,
1387,24.0,792.0,419.0,113.0,78.0,0.0,,,,
1388,24.0,799.0,439.0,122.0,61.0,0.0,,,,
1389,24.0,764.0,442.0,161.0,58.0,0.0,,,,
1390,24.0,761.0,457.0,178.0,43.0,0.0,,,,
1391,24.0,808.0,455.0,75.0,45.0,0.0,,,,
1392,24.0,776.0,464.0,162.0,36.0,0.0,,,,
1393,24.0,854.0,447.0,24.0,33.0,0.0,,,,
1394,24.0,802.0,394.0,90.0,90.0,0.0,,,,
1395,24.0,831.0,448.0,60.0,43.0,0.0,,,,
1396,24.0,802.0,419.0,60.0,65.0,0.0,,,,
1397,24.0,850.0,431.0,42.0,34.0,0.0,,,,
1398,24.0,776.0,434.0,147.0,66.0,0.0,,,,
1399,24.0,830.0,419.0,30.0,55.0,0.0,,,,
1400,24.0,826.0,419.0,65.0,70.0,0.0,,,,
1401,24.0,808.0,452.0,113.0,48.0,0.0,,,,
1402,24.0,829.0,424.0,59.0,65.0,0.0,,,,
1403,24.0,830.0,424.0,56.0,68.0,0.0,,,,
1404,24.0,826.0,446.0,68.0,39.0,0.0,,,,
1405,24.0,827.0,474.0,24.0,20.0,0.0,,,,
1406,24.0,795.0,439.0,56.0,55.0,0.0,,,,
1407,24.0,763.0,442.0,162.0,58.0,0.0,,,,
1408,24.0,766.0,423.0,98.0,57.0,0.0,,,,
1409,24.0,813.0,457.0,39.0,36.0,0.0,,,,
1410,24.0,778.0,457.0,143.0,43.0,0.0,,,,
1411,24.0,808.0,455.0,130.0,45.0,0.0,,,,
1412,24.0,776.0,434.0,149.0,66.0,0.0,,,,
1413,24.0,830.0,419.0,62.0,46.0,0.0,,,,
1414,24.0,847.0,423.0,66.0,48.0,0.0,,,,
1415,24.0,764.0,419.0,127.0,72.0,0.0,,,,
1416,24.0,802.0,434.0,49.0,59.0,0.0,,,,
1417,24.0,837.0,410.0,54.0,62.0,0.0,,,,
1418,24.0,764.0,419.0,127.0,78.0,0.0,,,,
1419,24.0,792.0,431.0,60.0,62.0,0.0,,,,
1420,24.0,764.0,422.0,127.0,78.0,0.0,,,,
1421,24.0,858.0,448.0,33.0,25.0,0.0,,,,
1422,24.0,764.0,417.0,126.0,80.0,0.0,,,,
1423,24.0,793.0,419.0,98.0,78.0,0.0,,,,
1424,24.0,830.0,414.0,99.0,77.0,0.0,,,,
1425,24.0,793.0,434.0,58.0,59.0,0.0,,,,
1426,24.0,268.0,322.0,56.0,38.0,0.0,,,,
1427,24.0,599.0,236.0,39.0,26.0,0.0,,,,
1428,24.0,438.0,252.0,31.0,39.0,0.0,,,,
1429,24.0,362.0,131.0,68.0,88.0,0.0,,,,
1430,24.0,655.0,365.0,345.0,135.0,0.0,,,,
1431,24.0,542.0,480.0,14.0,20.0,0.0,,,,
1432,24.0,433.0,352.0,115.0,87.0,0.0,,,,
1433,24.0,577.0,104.0,57.0,28.0,0.0,,,,
1434,24.0,307.0,233.0,107.0,191.0,0.0,,,,
1435,24.0,912.0,318.0,44.0,39.0,0.0,,,,
1436,24.0,956.0,175.0,41.0,36.0,0.0,,,,
1437,24.0,263.0,194.0,132.0,122.0,0.0,,,,
1438,24.0,413.0,43.0,150.0,52.0,0.0,,,,
1439,24.0,30.0,373.0,76.0,100.0,0.0,,,,
1440,24.0,32.0,380.0,71.0,84.0,0.0,,,,
1441,24.0,191.0,172.0,70.0,49.0,0.0,,,,
1442,24.0,0.0,225.0,91.0,104.0,0.0,,,,
1443,24.0,718.0,0.0,161.0,211.0,0.0,,,,
1444,24.0,38.0,134.0,364.0,335.0,0.0,,,,
1445,24.0,47.0,53.0,53.0,55.0,0.0,,,,
1446,24.0,746.0,30.0,56.0,56.0,0.0,,,,
1447,24.0,890.0,238.0,14.0,15.0,0.0,,,,
1448,24.0,38.0,171.0,48.0,23.0,0.0,,,,
1449,24.0,122.0,189.0,68.0,67.0,0.0,,,,
1450,24.0,625.0,271.0,245.0,229.0,0.0,,,,
1451,24.0,52.0,100.0,63.0,119.0,0.0,,,,
1452,24.0,657.0,228.0,93.0,114.0,0.0,,,,
1453,24.0,0.0,135.0,23.0,26.0,0.0,,,,
1454,24.0,869.0,120.0,27.0,26.0,0.0,,,,
1455,24.0,750.0,475.0,74.0,25.0,0.0,,,,
1456,24.0,656.0,287.0,49.0,41.0,0.0,,,,
1457,24.0,339.0,297.0,50.0,86.0,0.0,,,,
1458,24.0,328.0,442.0,22.0,30.0,0.0,,,,
1459,24.0,307.0,97.0,26.0,26.0,0.0,,,,
1460,24.0,6.0,320.0,29.0,10.0,0.0,,,,
1461,24.0,197.0,432.0,90.0,68.0,0.0,,,,
1462,24.0,717.0,77.0,24.0,30.0,0.0,,,,
1463,24.0,669.0,291.0,37.0,24.0,0.0,,,,
1464,24.0,88.0,417.0,76.0,66.0,0.0,,,,
1465,24.0,620.0,336.0,380.0,164.0,0.0,,,,
1466,24.0,88.0,431.0,33.0,53.0,0.0,,,,
1467,24.0,320.0,309.0,18.0,44.0,0.0,,,,
1468,24.0,736.0,92.0,26.0,49.0,0.0,,,,
1469,24.0,50.0,76.0,120.0,164.0,0.0,,,,
1470,24.0,706.0,230.0,38.0,110.0,0.0,,,,
1471,24.0,507.0,201.0,47.0,32.0,0.0,,,,
1472,24.0,619.0,134.0,90.0,157.0,0.0,,,,
1473,24.0,189.0,85.0,106.0,142.0,0.0,,,,
1474,24.0,624.0,319.0,149.0,94.0,0.0,,,,
1475,24.0,116.0,115.0,55.0,26.0,0.0,,,,
1476,25.0,831.0,769.0,55.0,43.0,1.0,0.009324009324009324,0.0,-1.137503523749935,0.0972972013549148
1477,25.0,845.0,782.0,34.0,27.0,1.0,0.004640371229698376,-0.006289308176100629,-0.4436066514756146,0.7686744538935444
1478,25.0,845.0,783.0,34.0,26.0,1.0,0.004640371229698376,-0.007537688442211055,-0.4436066514756146,0.8231222379159207
1479,25.0,848.0,782.0,42.0,27.0,1.0,-0.0034522439585730723,-0.006289308176100629,-0.7484612330040356,0.7686744538935444
1480,25.0,848.0,769.0,38.0,40.0,1.0,-0.0011534025374855825,0.0012674271229404308,-0.6040713236688607,0.2016338611696504
1481,25.0,840.0,769.0,32.0,15.0,0.0,,,,
1482,25.0,753.0,734.0,126.0,71.0,0.0,,,,
1483,25.0,819.0,795.0,62.0,53.0,0.0,,,,
1484,25.0,848.0,798.0,47.0,51.0,0.0,,,,
1485,25.0,856.0,765.0,78.0,64.0,0.0,,,,
1486,25.0,779.0,769.0,124.0,61.0,0.0,,,,
1487,25.0,808.0,744.0,62.0,48.0,0.0,,,,
1488,25.0,857.0,767.0,105.0,63.0,0.0,,,,
1489,25.0,831.0,753.0,33.0,35.0,0.0,,,,
1490,25.0,813.0,755.0,66.0,37.0,0.0,,,,
1491,25.0,789.0,743.0,90.0,44.0,0.0,,,,
1492,25.0,856.0,770.0,62.0,54.0,0.0,,,,
1493,25.0,813.0,743.0,66.0,54.0,0.0,,,,
1494,25.0,856.0,767.0,76.0,63.0,0.0,,,,
1495,25.0,859.0,765.0,20.0,14.0,0.0,,,,
1496,25.0,817.0,747.0,111.0,53.0,0.0,,,,
1497,25.0,837.0,755.0,42.0,32.0,0.0,,,,
1498,25.0,825.0,745.0,101.0,67.0,0.0,,,,
1499,25.0,789.0,743.0,137.0,69.0,0.0,,,,
1500,25.0,837.0,744.0,35.0,36.0,0.0,,,,
1501,25.0,819.0,770.0,108.0,71.0,0.0,,,,
1502,25.0,835.0,744.0,101.0,70.0,0.0,,,,
1503,25.0,785.0,784.0,93.0,35.0,0.0,,,,
1504,25.0,821.0,745.0,58.0,34.0,0.0,,,,
1505,25.0,837.0,751.0,35.0,29.0,0.0,,,,
1506,25.0,819.0,787.0,77.0,54.0,0.0,,,,
1507,25.0,850.0,784.0,66.0,64.0,0.0,,,,
1508,25.0,799.0,770.0,126.0,84.0,0.0,,,,
1509,25.0,829.0,784.0,49.0,35.0,0.0,,,,
1510,25.0,784.0,787.0,100.0,34.0,0.0,,,,
1511,25.0,835.0,744.0,101.0,46.0,0.0,,,,
1512,25.0,809.0,743.0,70.0,49.0,0.0,,,,
1513,25.0,799.0,790.0,84.0,59.0,0.0,,,,
1514,25.0,798.0,783.0,106.0,41.0,0.0,,,,
1515,25.0,850.0,798.0,35.0,27.0,0.0,,,,
1516,25.0,823.0,740.0,118.0,91.0,0.0,,,,
1517,25.0,826.0,798.0,51.0,42.0,0.0,,,,
1518,25.0,819.0,770.0,84.0,84.0,0.0,,,,
1519,25.0,851.0,787.0,41.0,21.0,0.0,,,,
1520,25.0,821.0,743.0,58.0,36.0,0.0,,,,
1521,25.0,858.0,740.0,77.0,54.0,0.0,,,,
1522,25.0,833.0,787.0,59.0,41.0,0.0,,,,
1523,25.0,825.0,745.0,107.0,85.0,0.0,,,,
1524,25.0,850.0,787.0,46.0,47.0,0.0,,,,
1525,25.0,817.0,740.0,110.0,60.0,0.0,,,,
1526,25.0,817.0,774.0,73.0,35.0,0.0,,,,
1527,25.0,851.0,787.0,33.0,16.0,0.0,,,,
1528,25.0,797.0,768.0,77.0,32.0,0.0,,,,
1529,25.0,784.0,743.0,100.0,89.0,0.0,,,,
1530,25.0,817.0,769.0,55.0,31.0,0.0,,,,
1531,25.0,689.0,500.0,92.0,52.0,0.0,,,,
1532,25.0,831.0,640.0,31.0,13.0,0.0,,,,
1533,25.0,0.0,531.0,187.0,57.0,0.0,,,,
1534,25.0,931.0,915.0,33.0,23.0,0.0,,,,
1535,25.0,32.0,138.0,61.0,21.0,0.0,,,,
1536,25.0,144.0,323.0,120.0,60.0,0.0,,,,
1537,25.0,644.0,471.0,16.0,13.0,0.0,,,,
1538,25.0,775.0,731.0,30.0,50.0,0.0,,,,
1539,25.0,310.0,662.0,159.0,66.0,0.0,,,,
1540,25.0,322.0,907.0,51.0,25.0,0.0,,,,
1541,25.0,327.0,137.0,108.0,55.0,0.0,,,,
1542,25.0,889.0,395.0,24.0,19.0,0.0,,,,
1543,25.0,584.0,552.0,149.0,36.0,0.0,,,,
1544,25.0,706.0,316.0,74.0,7.0,0.0,,,,
1545,25.0,422.0,685.0,85.0,89.0,0.0,,,,
1546,25.0,287.0,892.0,30.0,19.0,0.0,,,,
1547,25.0,359.0,535.0,34.0,25.0,0.0,,,,
1548,25.0,616.0,866.0,158.0,108.0,0.0,,,,
1549,25.0,437.0,313.0,63.0,37.0,0.0,,,,
1550,25.0,742.0,713.0,258.0,186.0,0.0,,,,
1551,25.0,52.0,850.0,6.0,37.0,0.0,,,,
1552,25.0,487.0,284.0,311.0,84.0,0.0,,,,
1553,25.0,0.0,463.0,455.0,140.0,0.0,,,,
1554,25.0,0.0,211.0,114.0,11.0,0.0,,,,
1555,25.0,158.0,457.0,84.0,24.0,0.0,,,,
1556,25.0,325.0,545.0,361.0,117.0,0.0,,,,
1557,25.0,901.0,244.0,39.0,26.0,0.0,,,,
1558,25.0,358.0,743.0,19.0,36.0,0.0,,,,
1559,25.0,65.0,173.0,31.0,28.0,0.0,,,,
1560,25.0,693.0,620.0,76.0,12.0,0.0,,,,
1561,25.0,175.0,354.0,230.0,37.0,0.0,,,,
1562,25.0,0.0,536.0,876.0,464.0,0.0,,,,
1563,25.0,394.0,691.0,37.0,55.0,0.0,,,,
1564,25.0,860.0,454.0,77.0,12.0,0.0,,,,
1565,25.0,758.0,839.0,133.0,102.0,0.0,,,,
1566,25.0,478.0,782.0,30.0,24.0,0.0,,,,
1567,25.0,319.0,694.0,69.0,85.0,0.0,,,,
1568,25.0,621.0,304.0,178.0,53.0,0.0,,,,
1569,25.0,628.0,290.0,46.0,26.0,0.0,,,,
1570,25.0,105.0,841.0,17.0,77.0,0.0,,,,
1571,25.0,512.0,420.0,395.0,194.0,0.0,,,,
1572,25.0,485.0,415.0,115.0,69.0,0.0,,,,
1573,25.0,313.0,247.0,29.0,42.0,0.0,,,,
1574,25.0,185.0,823.0,16.0,39.0,0.0,,,,
1575,25.0,646.0,188.0,284.0,107.0,0.0,,,,
1576,25.0,0.0,54.0,132.0,88.0,0.0,,,,
1577,25.0,281.0,778.0,458.0,222.0,0.0,,,,
1578,25.0,255.0,674.0,126.0,40.0,0.0,,,,
1579,25.0,13.0,485.0,185.0,58.0,0.0,,,,
1580,25.0,498.0,632.0,502.0,128.0,0.0,,,,
1581,26.0,444.0,146.0,36.0,40.0,1.0,0.0021645021645021645,0.06626506024096386,-0.16992500144231246,0.16992500144231237
1582,26.0,449.0,160.0,39.0,47.0,1.0,-0.010683760683760684,-0.03278688524590164,-0.28540221886224837,-0.0627357553479626
1583,26.0,449.0,146.0,30.0,46.0,1.0,-0.0021551724137931034,0.047337278106508875,0.09310940439148145,-0.03170885972733814
1584,26.0,444.0,147.0,44.0,60.0,1.0,-0.006437768240343348,0.0,-0.4594316186372972,-0.4150374992788438
1585,26.0,444.0,159.0,43.0,47.0,1.0,-0.004301075268817204,-0.027472527472527472,-0.42626475470209796,-0.0627357553479626
1586,26.0,449.0,160.0,44.0,46.0,1.0,-0.016985138004246284,-0.03278688524590164,-0.4594316186372972,-0.03170885972733814
1587,26.0,427.0,147.0,46.0,57.0,1.0,0.028888888888888888,0.011428571428571429,-0.523561956057013,-0.34103691783506696
1588,26.0,430.0,154.0,40.0,41.0,1.0,0.028888888888888888,0.017241379310344827,-0.3219280948873623,0.13430109171159113
1589,26.0,443.0,146.0,36.0,46.0,1.0,0.004338394793926247,0.047337278106508875,-0.16992500144231246,-0.03170885972733814
1590,26.0,432.0,153.0,39.0,41.0,1.0,0.026607538802660754,0.023121387283236993,-0.28540221886224837,0.13430109171159113
1591,26.0,445.0,153.0,63.0,35.0,1.0,-0.0273109243697479,0.041176470588235294,-0.9772799234999165,0.36257007938470837
1592,26.0,444.0,157.0,64.0,39.0,1.0,-0.0273109243697479,0.005681818181818182,-1.0,0.20645087746742624
1593,26.0,443.0,158.0,27.0,34.0,1.0,0.015350877192982455,0.011428571428571429,0.24511249783653138,0.40439025507933524
1594,26.0,449.0,156.0,59.0,51.0,1.0,-0.03138075313807531,-0.022099447513812154,-0.8826430493618412,-0.18057224564182092
1595,26.0,445.0,153.0,66.0,53.0,1.0,-0.03138075313807531,-0.0111731843575419,-1.0443941193584534,-0.2360673582335244
1596,26.0,445.0,159.0,36.0,47.0,1.0,0.0,-0.027472527472527472,-0.16992500144231246,-0.0627357553479626
1597,26.0,444.0,158.0,49.0,38.0,1.0,-0.010683760683760684,0.0,-0.6147098441152083,0.2439255828860891
1598,26.0,445.0,153.0,53.0,59.0,1.0,-0.016985138004246284,-0.027472527472527472,-0.7279204545631992,-0.3907899530321666
